Set Id (Dimension Set.Csv),Dim Name 1,Dim Value 1,Dim Name 2,Dim Value 2,Dim Name 3,Dim Value 3,Dim Name 4,Dim Value 4,Dim Name 5,Dim Value 5,Dim Name 6,Dim Value 6,Measure Id (Measure.Csv),Name,Description,Source Name,Value,Result Name,Set Id,Measure Id
8473,DX,65583,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,54,name=COUNT,8473,17
8474,DX,438.89,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,529.00",name=COUNT,8474,17
8475,DX,707.14,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,739,name=COUNT,8475,17
8476,DX,868.13,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,6,name=COUNT,8476,17
8477,DX,346.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8477,17
8478,DX,39.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8478,17
8479,DX,363.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8479,17
8480,DX,272,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8480,17
8481,DX,54.73,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,8481,17
8482,DX,90,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8482,17
8483,DX,806.29,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8483,17
8484,DX,836.59,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8484,17
8485,DX,38.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,35,name=COUNT,8485,17
8486,DX,941.05,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8486,17
8487,DX,372.11,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,44,name=COUNT,8487,17
8488,DX,25093,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,14,name=COUNT,8488,17
8489,DX,378.24,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,24,name=COUNT,8489,17
8490,DX,99653,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8490,17
8491,DX,589.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8491,17
8492,DX,63492,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,10,name=COUNT,8492,17
8493,DX,780.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,553,name=COUNT,8493,17
8494,DX,715.34,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,15,name=COUNT,8494,17
8495,DX,716,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,142,name=COUNT,8495,17
8496,DX,738.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,8496,17
8497,DX,868.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8497,17
8498,DX,233.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8498,17
8499,DX,285.29,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,244,name=COUNT,8499,17
8500,DX,8362,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,8500,17
8501,DX,V80.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,16,name=COUNT,8501,17
8502,DX,746,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,8502,17
8503,DX,918.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,47,name=COUNT,8503,17
8504,DX,779.81,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,189,name=COUNT,8504,17
8505,DX,28959,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8505,17
8506,DX,362.42,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,8506,17
8507,DX,426.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,18,name=COUNT,8507,17
8508,DX,692.81,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8508,17
8509,DX,574.51,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,22,name=COUNT,8509,17
8510,DX,806.06,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8510,17
8511,DX,378.03,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8511,17
8512,DX,V55.0,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,086.00",name=COUNT,8512,17
8513,DX,V453,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8513,17
8514,DX,V17.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,117,name=COUNT,8514,17
8515,DX,786.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,850,name=COUNT,8515,17
8516,DX,E9293,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8516,17
8517,DX,360.89,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,23,name=COUNT,8517,17
8518,DX,V403,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8518,17
8519,DX,V84.01,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8519,17
8520,DX,594.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,58,name=COUNT,8520,17
8521,DX,257,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8521,17
8522,DX,266.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,302,name=COUNT,8522,17
8523,DX,276.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,879.00",name=COUNT,8523,17
8524,DX,386.52,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8524,17
8525,DX,641.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,10,name=COUNT,8525,17
8526,DX,806.7,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8526,17
8527,DX,669.5,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8527,17
8528,DX,24,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8528,17
8529,DX,403.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8529,17
8530,DX,75461,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8530,17
8531,DX,836.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,96,name=COUNT,8531,17
8532,DX,389.18,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,235,name=COUNT,8532,17
8533,DX,914.5,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,13,name=COUNT,8533,17
8534,DX,703,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8534,17
8535,DX,7812,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,046.00",name=COUNT,8535,17
8536,DX,380.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,22,name=COUNT,8536,17
8537,DX,966.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,29,name=COUNT,8537,17
8538,DX,366.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,319,name=COUNT,8538,17
8539,DX,E9688,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8539,17
8540,DX,654.53,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,852,name=COUNT,8540,17
8541,DX,E98.09,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8541,17
8542,DX,395.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8542,17
8543,DX,4429,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8543,17
8544,DX,992.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,8544,17
8545,DX,V49.73,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,29,name=COUNT,8545,17
8546,DX,251.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,634,name=COUNT,8546,17
8547,DX,296.03,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,16,name=COUNT,8547,17
8548,DX,998.11,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,138,name=COUNT,8548,17
8549,DX,V19.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,8549,17
8550,DX,730.11,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8550,17
8551,DX,233.31,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8551,17
8552,DX,895.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,8552,17
8553,DX,E917.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,159,name=COUNT,8553,17
8554,DX,341,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8554,17
8555,DX,99651,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,8555,17
8556,DX,574.7,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,20,name=COUNT,8556,17
8557,DX,878.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,8557,17
